variable_id	variable_name
52153	Cost type
52161	Media richness
52162	Generalist skills
52163	Specialist skills
52188	Communication medium
52189	Computer support
52264	Product
52291	Perceived justice
52292	Perceived website complexity
52301	Information technology relatedness
52302	Task complexity
52333	Procedural knowledge explanations
52335	Initial problem-solving strategies
52543	Purchasing behavior
52637	Self-efficacy of getting information
52638	Self-efficacy of purchasing behavior
52807	Message type
52808	Time of quality assessment
53265	Participation
53266	Influence
53267	Conflict
53268	Conflict resolution
53269	Project success
53466	Job category
53467	Dominance
53468	Friendliness
53469	Emotional expressiveness
53470	Part of a team
53471	Ideal behavior
53472	Actual behavior
53473	Management responsibility
53474	Product development
53475	Research
53476	Information center months
53477	Information center staff size
53478	Information center requests
53479	Information center success
53480	Information center performance evaluation
53481	Information-intensive industry
53482	Host size: All locations
53483	Host size: Location served
53484	Information systems staff size
53485	Information systems educational background
53486	User need for quick access to organizational data
53487	Service rationale: Exploit 4th generation programming language capabilities
53488	Service rationale: Improve computer literacy among end users
53489	Service rationale: Improve job productivity among end users
53490	Control rationale: Top management mandate
53491	Control rationale: Reduce the development backlog
53492	Control rationale: Improve quality of end-user applications
53493	Control rationale: Control proliferation of microcomputers
53494	User-relations rationale: Improve information systems/end-user relations
53495	User-relations rationale: Free other information systems staff for new development
53496	User-relations rationale: Improve information systems department image
53497	Cost rationale: Reduce outside timesharing costs
53498	Cost rationale: Reduce overall development and maintenance costs
53499	Training
53500	Product evaluation
53501	Plan/analyze end-user requirements
53502	Help center
53503	Select end-user micro hardware and software
53504	Creation of computer and communications interface
53505	Application programming
53506	Hotline telephone service
53507	Consulting
53508	Office automation support
53509	Establish hardware and software standards
53510	Remote access to mainframe database
53511	Maintenance of micros
53512	Select end-user mainframe hardware and software
53513	Establish security practices for end-user computing
53514	Prototype development
53515	Newsletter
53516	Project management for user-developed systems
53517	Data administration
53518	Quality assurance of user-written software
53519	In-house computer store
53520	Initially provided
53521	Currently provided
53522	Improved computer literacy
53523	Controlled proliferation of micros
53524	Improved job productivity
53525	Improved information systems/end-user relations
53526	Improved quality of end-user applications
53527	Improved information systems department image
53528	Gained quick access to a variety of information
53529	Reduced development backlog
53530	Reduced development costs
53531	Reduced outside timesharing costs
53532	Impact to date
53533	Expected impact
53534	Unrealistic user expectations
53535	Information center staff shortage
53536	Lack of adequate standards
53537	Inadequate controls for user-developed systems
53538	Redundant application development
53539	Problems scaling up from limited operations
53540	User willingness to develop own systems
53541	Mainframe central processing unit/direct access storage device shortage
53542	Lack of chargeback system
53543	Other information systems resistance
53544	Management resistance
53545	End-user resistance
53546	Information center staff skills
53547	Problems to date
53548	Future concerns
53549	Knowledge management (KM) capability
53582	Accuracy
53583	Creativity
53584	Consistency
53585	Judgement
53586	Clear steps
53587	Several sources
53603	All feedback
53604	Expected performance only
53667	Systems analysts demand
53668	Application programmers demand
53669	Operators demand
53671	Systems programmers demand
53672	End-user support demand
53673	Data communications demand
53674	Database specialists demand
53676	Management information systems planners demand
53677	Artificial intelligence specialists demand
53679	Other positions demand
53682	Analysis and design
53683	Programming
53687	Interpersonal
53689	Business
53694	Environment
53699	Language
53700	Application
53702	Hardware
53704	Software
53706	Database and data communications
53709	Advanced applications
53942	Organization problems
53943	Hardware problems
53944	Cost problems
53945	Database problems
53946	Implementation
54001	Industry
54002	Assigned task
54046	Age
54047	Gender
54048	Education level
54049	Experience
54050	Computer anxiety: Fear
54051	Computer anxiety: Anticipation
54052	Computer attitudes: Pessimism
54053	Computer attitudes: Optimism
54060	Project team size
54065	Pretraining treatment condition
54066	Pretraining non-treatment condition
54067	Midpoint treatment condition
54068	Midpoint non-treatment condition
54069	Computer attitudes: Intimidation
54070	Math anxiety
54071	Cognitive style: Originality
54072	Cognitive style: Weberian
54073	Cognitive style: Mertonian
54074	Computer skill
54075	Services: Service support
54076	Services: Public services
54077	Administrative matters
54078	Historical information
54079	Rules and norms
54080	Organizational members
54081	Documented sources
54082	Retrievals per week
54083	Expertise
54094	Household size
54095	Occupation
54096	Switching costs
54097	Industry type
54098	Organization size
54099	Size of information technology (IT) function
54100	Gestalts
54143	Managerial competence
54144	Identity
54145	Variety
54146	Service
54147	Geographic security
54148	Autonomy
54149	Organizational stability
54150	Technical competence
54151	Job category
54152	Leadership
54153	Stability
54154	Technical
54222	Future impact of information systems
54223	Present impact of information systems
54224	Quality of the planning process
54225	Planning time horizon
54226	Information systems planning resources
54227	Information systems-business integration
54228	Quality of support mechanisms
54229	Top management involvement
54230	User involvement
54231	Resources devoted to information systems
54232	Planning effectiveness
54233	Information systems performance
54234	Contribution of information systems to organizational performance
54249	Organization size
54250	Decision-making structure: Decentralization
54251	Decision-making structure: Discretion
54252	Control structure: Formalization
54253	Control structure: Interpersonal coordination
54254	Control structure: Personal coordination
54255	Predictability
54256	Analyzability
54257	Work flow interdependence
54258	Effectiveness
54259	Computer condition
54260	Noncomputer condition
54261	Speech
54262	Group focus
54263	Tool use
54264	Subjects' evaluation of the writing tools
54265	Group dynamics evaluation
54266	Collaborative writing process evaluation
54267	Final product evaluation
54268	Quality of the final documents
